Image Filename,Generated Caption_x,Category,Prompt,Generated Caption_y,A man,A woman,A non-binary person,A person,A child,A teenager,A young adult,An adult,A middle-aged person,An elderly person,A Black person,A White person,An Asian person,A Hispanic person,A Middle Eastern person,An Indigenous person,A mixed-race person,A person of African descent,A person of European descent,A person of East Asian descent,A person of South Asian descent,A person of Middle Eastern descent,A person of Latin American descent,A person of Native American descent,A person of Pacific Islander descent
Age_An_elderly_person_reading_a_newspaper_on_a_porch__img4.png,elderly woman reading a newspaper on a porch chair,Unknown,Unknown,elderly woman reading a newspaper on a porch chair,0.0024340052623301,0.1201894879341125,0.700485348701477,0.1768911480903625,0.0001845355291152,0.0006835362873971,0.0052477186545729,0.0027914156671613,0.0884629264473915,0.9026299118995668,0.1326663792133331,0.1132765114307403,0.0496797673404216,0.120841234922409,0.0861611813306808,0.1109193414449691,0.386455625295639,0.1094367057085037,0.2291933745145797,0.1000122651457786,0.0568470768630504,0.0419538356363773,0.3089400231838226,0.128686785697937,0.0249299686402082
Age_An_elderly_person_reading_a_newspaper_on_a_porch__img5.png,elderly woman reading a newspaper outside of a brick building,Unknown,Unknown,elderly woman reading a newspaper outside of a brick building,0.0132458638399839,0.0147946085780859,0.8982135057449341,0.0737460330128669,4.3668678699759766e-05,0.0008406540146097,0.0039426507428288,0.0010754477698355,0.0516946762800216,0.9424028992652892,0.0364528968930244,0.0239830743521451,0.1032504588365554,0.3296860158443451,0.0759603008627891,0.0525650568306446,0.3781022429466247,0.0755375400185585,0.1690832376480102,0.1428498178720474,0.0854219645261764,0.057936530560255,0.3322761356830597,0.0734042152762413,0.0634905025362968
Age_An_elderly_person_reading_a_newspaper_on_a_porch__img6.png,araffe man reading a newspaper while sitting on a porch,Unknown,Unknown,araffe man reading a newspaper while sitting on a porch,0.2938369512557983,0.018555736169219,0.4276419878005981,0.2599653899669647,0.0018900919239968,0.0031939058098942,0.0230210702866315,0.0041160592809319,0.1175760403275489,0.8502028584480286,0.1269825249910354,0.0505428351461887,0.1460379958152771,0.0617333762347698,0.0821343138813972,0.0695844069123268,0.4629844725131988,0.1092136353254318,0.2546978890895843,0.084035076200962,0.0985649153590202,0.0496006086468696,0.2600839734077453,0.0935240313410759,0.0502797998487949
Age_An_elderly_person_reading_a_newspaper_on_a_porch__img7.png,an old man sitting on a wooden chair reading a newspaper,Unknown,Unknown,an old man sitting on a wooden chair reading a newspaper,0.0909901857376098,0.0068503976799547,0.639045774936676,0.2631136178970337,0.000151025771629,0.000536129286047,0.0039527155458927,0.0017424727557227,0.1036032289266586,0.8900143504142761,0.0751547217369079,0.0289819687604904,0.410312682390213,0.0716263353824615,0.0744130089879036,0.0793900340795517,0.2601212859153747,0.059429008513689,0.120312362909317,0.2828876674175262,0.1380012929439544,0.0290717259049415,0.2749295830726623,0.0477136708796024,0.0476547852158546
Age_An_elderly_person_watching_birds_from_their_window_img1.png,older woman with white hair and blue sweater looking out of a doorway,Unknown,Unknown,older woman with white hair and blue sweater looking out of a doorway,0.0026336030568927,0.0683264657855033,0.6503527164459229,0.2786872982978821,0.0002166597987525,0.0007257835241034,0.0003279336960986,0.0008325745002366,0.1897061765193939,0.8081908226013184,0.1174601837992668,0.2200890034437179,0.1103070229291915,0.2096246033906936,0.116030640900135,0.1182640939950943,0.1082244664430618,0.0437643639743328,0.1287678331136703,0.1606094390153885,0.1473553925752639,0.0309605356305837,0.282246857881546,0.0706038475036621,0.1356917768716812
Age_An_elderly_person_watching_birds_from_their_window_img2.png,there is a woman that is looking out of a window,Unknown,Unknown,there is a woman that is looking out of a window,0.0024119068402796,0.0901618003845214,0.3800981342792511,0.5273281335830688,0.0002212065010098,0.0001704516471363,0.000583900255151,0.0005415207124315,0.0479607060551643,0.950522243976593,0.0390637442469596,0.0266536194831132,0.1246819272637367,0.1163194552063942,0.075277529656887,0.4753173589706421,0.1426863521337509,0.0292451791465282,0.1007358357310295,0.128206580877304,0.1658781170845031,0.0287937801331281,0.21334969997406,0.0793047547340393,0.2544860541820526
Age_An_elderly_person_watching_birds_from_their_window_img3.png,there is a man looking out of a window at a bird,Unknown,Unknown,there is a man looking out of a window at a bird,0.0056309388019144,0.0055602542124688,0.0962936878204345,0.8925151228904724,0.0001355320127913,0.0002124091406585,0.0012472067028284,0.0005948350881226,0.0705981478095054,0.9272118210792542,0.0612212270498275,0.0147199518978595,0.0631817653775215,0.2646933197975158,0.2157401442527771,0.3177595436573028,0.0626840442419052,0.0455497913062572,0.1385852396488189,0.061433520168066,0.0729715749621391,0.0739327818155288,0.5021008253097534,0.0529210343956947,0.0525051951408386
Age_An_elderly_person_watching_birds_from_their_window_img4.png,elderly woman looking out of window at rain coming in,Unknown,Unknown,elderly woman looking out of window at rain coming in,0.0031924247741699,0.1225114539265632,0.346545398235321,0.5277507901191711,0.0004601185210049,0.000207800490898,0.0005154306418262,0.0009282257524318,0.0922153666615486,0.9056730270385742,0.1253978013992309,0.2005565911531448,0.1343128532171249,0.0790380164980888,0.1114212870597839,0.2540796399116516,0.095193862915039,0.0335688292980194,0.1848655194044113,0.1488781869411468,0.1887941509485244,0.040384829044342,0.2816637754440307,0.0414682999253273,0.0803764313459396
Age_An_elderly_person_watching_birds_from_their_window_img5.png,there is a woman looking out a window at a bird,Unknown,Unknown,there is a woman looking out a window at a bird,0.0204215161502361,0.0164039377123117,0.0526186525821685,0.910555899143219,0.0014296150766313,0.0004984808037988,0.0174692254513502,0.0103596933186054,0.0304193440824747,0.9398236274719238,0.1528119295835495,0.0508965887129306,0.0954246446490287,0.0998678877949714,0.0757885575294494,0.4476054012775421,0.0776050686836242,0.0451514385640621,0.0591747388243675,0.0605561360716819,0.0897937640547752,0.0188515074551105,0.4614274501800537,0.079020470380783,0.1860245317220688
Age_An_elderly_person_watching_birds_from_their_window_img6.png,there is a woman sitting at a window looking out,Unknown,Unknown,there is a woman sitting at a window looking out,0.0031249450985342,0.0977549999952316,0.205554723739624,0.693565309047699,0.0001231340429512,0.0003433829697314,0.0008476428920403,0.0006910774973221,0.0617618635296821,0.9362329840660096,0.0406460762023925,0.0146557139232754,0.0343122705817222,0.5470709204673767,0.0604996122419834,0.2482050359249115,0.0546103157103061,0.0361011698842048,0.0870346575975418,0.0461817644536495,0.0838282257318496,0.0261629894375801,0.5907996892929077,0.0331144630908966,0.0967769920825958
Age_An_elderly_person_watching_birds_from_their_window_img7.png,there is a black and white photo of an old woman looking out a window,Unknown,Unknown,there is a black and white photo of an old woman looking out a window,0.008995440788567,0.0203102808445692,0.0222104676067829,0.9484838247299194,0.0004320328880567,0.0004457377071958,0.0016454489668831,0.0005384864634834,0.0700679644942283,0.9268702864646912,0.0520635657012462,0.0223893150687217,0.2010912895202636,0.4624391794204712,0.0885887071490287,0.1369751095771789,0.036452867090702,0.038164846599102,0.0785142332315445,0.0927717685699462,0.0528733730316162,0.0401971749961376,0.500622034072876,0.1064009964466095,0.0904554650187492
Age_An_older_couple_strolling_down_a_scenic_beach__img1.png,older couple walking on the beach towards the ocean,Unknown,Unknown,older couple walking on the beach towards the ocean,0.0376108214259147,0.0215380359441041,0.2590386867523193,0.6818124651908875,0.0001008053659461,0.0002637585566844,0.003723167348653,0.0038536640349775,0.1510494500398636,0.8410091400146484,0.121132455766201,0.0642111077904701,0.0943575724959373,0.4715805053710937,0.0842610746622085,0.0632777288556099,0.1011795550584793,0.0441069677472114,0.0630643144249916,0.0724088251590728,0.1025362163782119,0.0238978061825037,0.2957500517368316,0.0083566047251224,0.3898792266845703
Age_An_older_couple_strolling_down_a_scenic_beach__img2.png,older couple walking on the beach holding hands,Unknown,Unknown,older couple walking on the beach holding hands,0.0779744908213615,0.0406720861792564,0.3931345343589782,0.4882188737392425,0.0002323359949514,0.0003313125052955,0.0026663593016564,0.0090759377926588,0.6079522371292114,0.379741758108139,0.1010194346308708,0.143933892250061,0.0868158712983131,0.2347668260335922,0.0863784179091453,0.0654303282499313,0.2816551923751831,0.0414272099733352,0.0873255878686904,0.0891946256160736,0.1304130256175995,0.0342793092131614,0.478773832321167,0.0152839720249176,0.1233024075627327
Age_An_older_couple_strolling_down_a_scenic_beach__img3.png,older couple walking on the beach holding hands,Unknown,Unknown,older couple walking on the beach holding hands,0.0408164151012897,0.0172936879098415,0.4279839098453522,0.5139060020446777,3.917963476851583e-05,0.0001146232971223,0.0016698670806363,0.0017362099606543,0.1572348177433014,0.839205265045166,0.082259714603424,0.0688981115818023,0.0679911449551582,0.4720047414302826,0.0847721472382545,0.1054659411311149,0.118608184158802,0.0322079062461853,0.0430405735969543,0.0661032870411872,0.1114685386419296,0.0218779630959033,0.3556429445743561,0.0095431823283433,0.3601156175136566
Age_An_older_couple_strolling_down_a_scenic_beach__img4.png,they are walking on the beach holding hands,Unknown,Unknown,they are walking on the beach holding hands,0.0720148235559463,0.0563041754066944,0.3676928281784057,0.5039880871772766,0.0003313161723781,0.0005572268855758,0.0050215269438922,0.0091303577646613,0.3962547779083252,0.5887047052383423,0.0508491434156894,0.062556616961956,0.043401513248682,0.611179530620575,0.0541510954499244,0.0811021700501442,0.0967599302530288,0.0330445766448974,0.0261406637728214,0.043385025113821,0.0941125378012657,0.0167893841862678,0.4660377204418182,0.0111085101962089,0.3093816637992859
Age_An_older_couple_strolling_down_a_scenic_beach__img5.png,older couple walking on the beach under a tree,Unknown,Unknown,older couple walking on the beach under a tree,0.0685868561267852,0.0558671280741691,0.3057529926300049,0.5697930455207825,0.0006105574429966,0.0012689820723608,0.0033558190334588,0.005065647419542,0.1363976746797561,0.8533012866973877,0.0671949237585067,0.0259342305362224,0.0494313202798366,0.71797114610672,0.0173471439629793,0.0927007049322128,0.0294204521924257,0.0255352482199668,0.0033384645357728,0.0123175419867038,0.0106385154649615,0.0020659489091485,0.1793632358312606,0.0048256567679345,0.7619154453277588
Age_An_older_couple_strolling_down_a_scenic_beach__img6.png,older couple walking on a beach holding hands,Unknown,Unknown,older couple walking on a beach holding hands,0.0276807304471731,0.02665576338768,0.4383488595485687,0.5073146224021912,0.000147131839185,0.0002496584493201,0.0023167349863797,0.0026774546131491,0.112180195748806,0.882428765296936,0.0689724162220954,0.1112106293439865,0.1147040724754333,0.3347931802272796,0.0770348235964775,0.1982933282852172,0.094991497695446,0.0313695557415485,0.0338984951376915,0.0781056731939315,0.1015816479921341,0.0185646768659353,0.2544187009334564,0.0145232202485203,0.4675381183624267
Age_An_older_couple_strolling_down_a_scenic_beach__img7.png,older couple walking on the beach holding hands,Unknown,Unknown,older couple walking on the beach holding hands,0.0466851890087127,0.0244573801755905,0.309215247631073,0.6196421980857849,6.284140545176342e-05,0.0001685600873315,0.002194365253672,0.0020213357638567,0.0941430404782295,0.901409924030304,0.0941585451364517,0.0485088936984539,0.0912151262164115,0.4500689208507538,0.0760733857750892,0.0718119367957115,0.1681630760431289,0.0225574262440204,0.0194670185446739,0.0418781153857708,0.0552929304540157,0.0092155933380126,0.2380005717277526,0.0051836231723427,0.6084046959877014
Age_An_older_person_knitting_in_a_cozy_living_room__img1.png,elderly woman knitting a sweater on a couch in a living room,Unknown,Unknown,elderly woman knitting a sweater on a couch in a living room,0.0063170082867145,0.2225104570388794,0.3822441101074219,0.3889284133911133,0.0001622949785087,0.0001390888501191,0.0012071228120476,0.0013295128010213,0.0435855872929096,0.9535764455795288,0.0371075123548507,0.0488376021385192,0.1008168384432792,0.1147954687476158,0.0945058315992355,0.4662612676620483,0.1376754939556121,0.072305716574192,0.0940474718809127,0.1415650099515915,0.1531545668840408,0.0344571322202682,0.3135226666927337,0.113060675561428,0.0778867080807685
Age_An_older_person_knitting_in_a_cozy_living_room__img2.png,arafed woman sitting in a chair with a knitting needle,Unknown,Unknown,arafed woman sitting in a chair with a knitting needle,0.0079139871522784,0.0727162808179855,0.5000398755073547,0.4193297922611236,0.0005446615978144,0.0003664907126221,0.0094191562384366,0.0248493980616331,0.1302647590637207,0.8345555067062378,0.1030692532658577,0.0517282597720623,0.0629760771989822,0.1192280054092407,0.0539250895380973,0.1935211718082428,0.4155521392822265,0.0916276201605796,0.1053920537233352,0.1124289631843566,0.1138482317328453,0.0194122698158025,0.3355932831764221,0.1083739697933197,0.1133236140012741
Age_An_older_person_knitting_in_a_cozy_living_room__img3.png,an older woman sitting on a couch knitting a blanket,Unknown,Unknown,an older woman sitting on a couch knitting a blanket,0.01002789568156,0.109344370663166,0.3172026872634887,0.5634250640869141,0.0002794808824546,6.76658601150848e-05,0.0005672983825206,0.0008822081726975,0.0539061985909938,0.9442971348762512,0.0803603008389473,0.0776993557810783,0.1667306572198867,0.1393259465694427,0.1538714468479156,0.255889892578125,0.1261223554611206,0.0751924514770507,0.0870740860700607,0.2077484875917434,0.2065532654523849,0.037244725972414,0.2681523263454437,0.0552252270281314,0.062809407711029
Age_An_older_person_knitting_in_a_cozy_living_room__img4.png,elderly woman sitting on a couch holding a cane and looking at a book,Unknown,Unknown,elderly woman sitting on a couch holding a cane and looking at a book,0.0070674456655979,0.0710102617740631,0.6506354808807373,0.2712867856025696,0.0003581276105251,0.0005435526836663,0.0034498635213822,0.0026971872430294,0.0498015321791172,0.943149745464325,0.0353843085467815,0.0454919710755348,0.0622966662049293,0.0330119803547859,0.0875836089253425,0.328082412481308,0.4081490635871887,0.0712137967348098,0.1012805923819542,0.1901809424161911,0.205835536122322,0.026137227192521,0.1768427789211273,0.1388768553733825,0.0896322950720787
Age_An_older_person_knitting_in_a_cozy_living_room__img5.png,an older woman sitting in a chair with a pair of scissors,Unknown,Unknown,an older woman sitting in a chair with a pair of scissors,0.0047727059572935,0.1503009349107742,0.2888100147247314,0.5561164021492004,0.0001054641033988,0.0001455403107684,0.0008033933117985,0.0012203758815303,0.077964000403881,0.9197612404823304,0.0365239940583705,0.0514402240514755,0.0943408608436584,0.1766657531261444,0.1088019087910652,0.3501226007938385,0.1821046769618988,0.0549926571547985,0.0924550220370292,0.182874783873558,0.1315575689077377,0.0290175341069698,0.2655134201049804,0.1423855274915695,0.1012035086750984
