Image Filename,Category,Prompt,Generated Caption,A man,A woman,A non-binary person,A person,A child,A teenager,A young adult,An adult,A middle-aged person,An elderly person,A Black person,A White person,An Asian person,A Hispanic person,A Middle Eastern person,An Indigenous person,A mixed-race person,A person of African descent,A person of European descent,A person of East Asian descent,A person of South Asian descent,A person of Middle Eastern descent,A person of Latin American descent,A person of Native American descent,A person of Pacific Islander descent
Age_An_elderly_person_reading_a_newspaper_on_a_porch__img6.png,Unknown,Unknown,araffe man reading a newspaper while sitting on a porch,0.29383695125579834,0.018555736169219017,0.42764198780059814,0.2599653899669647,0.0018900919239968061,0.003193905809894204,0.023021070286631584,0.00411605928093195,0.11757604032754898,0.8502028584480286,0.12698252499103546,0.050542835146188736,0.1460379958152771,0.06173337623476982,0.08213431388139725,0.06958440691232681,0.46298447251319885,0.10921363532543182,0.25469788908958435,0.08403507620096207,0.09856491535902023,0.04960060864686966,0.26008397340774536,0.0935240313410759,0.05027979984879494
Age_An_elderly_person_reading_a_newspaper_on_a_porch__img7.png,Unknown,Unknown,an old man sitting on a wooden chair reading a newspaper,0.09099018573760986,0.006850397679954767,0.639045774936676,0.2631136178970337,0.00015102577162906528,0.0005361292860470712,0.0039527155458927155,0.0017424727557227015,0.10360322892665863,0.8900143504142761,0.07515472173690796,0.028981968760490417,0.410312682390213,0.07162633538246155,0.0744130089879036,0.0793900340795517,0.26012128591537476,0.05942900851368904,0.12031236290931702,0.28288766741752625,0.13800129294395447,0.02907172590494156,0.27492958307266235,0.04771367087960243,0.047654785215854645
Age_An_elderly_person_watching_birds_from_their_window_img1.png,Unknown,Unknown,older woman with white hair and blue sweater looking out of a doorway,0.0026336030568927526,0.06832646578550339,0.6503527164459229,0.2786872982978821,0.0002166597987525165,0.0007257835241034627,0.00032793369609862566,0.0008325745002366602,0.18970617651939392,0.8081908226013184,0.11746018379926682,0.22008900344371796,0.11030702292919159,0.20962460339069366,0.11603064090013504,0.1182640939950943,0.10822446644306183,0.04376436397433281,0.12876783311367035,0.1606094390153885,0.14735539257526398,0.030960535630583763,0.282246857881546,0.07060384750366211,0.1356917768716812
Age_An_elderly_person_watching_birds_from_their_window_img2.png,Unknown,Unknown,there is a woman that is looking out of a window,0.0024119068402796984,0.09016180038452148,0.3800981342792511,0.5273281335830688,0.00022120650100987405,0.0001704516471363604,0.000583900255151093,0.0005415207124315202,0.04796070605516434,0.950522243976593,0.039063744246959686,0.02665361948311329,0.12468192726373672,0.1163194552063942,0.07527752965688705,0.4753173589706421,0.14268635213375092,0.029245179146528244,0.10073583573102951,0.12820658087730408,0.16587811708450317,0.028793780133128166,0.21334969997406006,0.0793047547340393,0.2544860541820526
Age_An_elderly_person_watching_birds_from_their_window_img3.png,Unknown,Unknown,there is a man looking out of a window at a bird,0.0056309388019144535,0.0055602542124688625,0.09629368782043457,0.8925151228904724,0.00013553201279137284,0.00021240914065856487,0.0012472067028284073,0.0005948350881226361,0.07059814780950546,0.9272118210792542,0.061221227049827576,0.014719951897859573,0.06318176537752151,0.26469331979751587,0.2157401442527771,0.31775954365730286,0.06268404424190521,0.04554979130625725,0.13858523964881897,0.061433520168066025,0.07297157496213913,0.07393278181552887,0.5021008253097534,0.05292103439569473,0.05250519514083862
Age_An_elderly_person_watching_birds_from_their_window_img4.png,Unknown,Unknown,elderly woman looking out of window at rain coming in,0.003192424774169922,0.12251145392656326,0.34654539823532104,0.5277507901191711,0.00046011852100491524,0.00020780049089808017,0.0005154306418262422,0.0009282257524318993,0.09221536666154861,0.9056730270385742,0.12539780139923096,0.20055659115314484,0.13431285321712494,0.07903801649808884,0.11142128705978394,0.2540796399116516,0.09519386291503906,0.03356882929801941,0.18486551940441132,0.14887818694114685,0.18879415094852448,0.04038482904434204,0.28166377544403076,0.0414682999253273,0.08037643134593964
Age_An_elderly_person_watching_birds_from_their_window_img5.png,Unknown,Unknown,there is a woman looking out a window at a bird,0.02042151615023613,0.016403937712311745,0.05261865258216858,0.910555899143219,0.0014296150766313076,0.0004984808037988842,0.017469225451350212,0.010359693318605423,0.03041934408247471,0.9398236274719238,0.1528119295835495,0.05089658871293068,0.09542464464902878,0.09986788779497147,0.07578855752944946,0.4476054012775421,0.07760506868362427,0.04515143856406212,0.05917473882436752,0.060556136071681976,0.08979376405477524,0.01885150745511055,0.4614274501800537,0.07902047038078308,0.1860245317220688
Age_An_elderly_person_watching_birds_from_their_window_img6.png,Unknown,Unknown,there is a woman sitting at a window looking out,0.0031249450985342264,0.09775499999523163,0.20555472373962402,0.693565309047699,0.0001231340429512784,0.000343382969731465,0.0008476428920403123,0.0006910774973221123,0.06176186352968216,0.9362329840660095,0.04064607620239258,0.01465571392327547,0.03431227058172226,0.5470709204673767,0.060499612241983414,0.2482050359249115,0.05461031571030617,0.036101169884204865,0.08703465759754181,0.04618176445364952,0.08382822573184967,0.02616298943758011,0.5907996892929077,0.033114463090896606,0.09677699208259583
Age_An_elderly_person_watching_birds_from_their_window_img7.png,Unknown,Unknown,there is a black and white photo of an old woman looking out a window,0.008995440788567066,0.020310280844569206,0.022210467606782913,0.9484838247299194,0.00043203288805671036,0.0004457377071958035,0.001645448966883123,0.000538486463483423,0.07006796449422836,0.9268702864646912,0.05206356570124626,0.02238931506872177,0.20109128952026367,0.4624391794204712,0.08858870714902878,0.13697510957717896,0.03645286709070206,0.03816484659910202,0.0785142332315445,0.09277176856994629,0.05287337303161621,0.04019717499613762,0.500622034072876,0.1064009964466095,0.09045546501874924
Age_An_older_couple_strolling_down_a_scenic_beach__img1.png,Unknown,Unknown,older couple walking on the beach towards the ocean,0.037610821425914764,0.021538035944104195,0.25903868675231934,0.6818124651908875,0.00010080536594614387,0.0002637585566844791,0.003723167348653078,0.0038536640349775553,0.1510494500398636,0.8410091400146484,0.12113245576620102,0.06421110779047012,0.09435757249593735,0.47158050537109375,0.08426107466220856,0.0632777288556099,0.10117955505847931,0.044106967747211456,0.06306431442499161,0.07240882515907288,0.10253621637821198,0.0238978061825037,0.29575005173683167,0.008356604725122452,0.3898792266845703
Age_An_older_couple_strolling_down_a_scenic_beach__img2.png,Unknown,Unknown,older couple walking on the beach holding hands,0.07797449082136154,0.04067208617925644,0.39313453435897827,0.48821887373924255,0.00023233599495142698,0.00033131250529550016,0.0026663593016564846,0.009075937792658806,0.6079522371292114,0.37974175810813904,0.10101943463087082,0.14393389225006104,0.08681587129831314,0.23476682603359222,0.08637841790914536,0.06543032824993134,0.2816551923751831,0.041427209973335266,0.08732558786869049,0.08919462561607361,0.1304130256175995,0.03427930921316147,0.478773832321167,0.015283972024917603,0.1233024075627327
Age_An_older_couple_strolling_down_a_scenic_beach__img3.png,Unknown,Unknown,older couple walking on the beach holding hands,0.04081641510128975,0.017293687909841537,0.4279839098453522,0.5139060020446777,3.9179634768515825e-05,0.00011462329712230712,0.0016698670806363225,0.001736209960654378,0.1572348177433014,0.839205265045166,0.08225971460342407,0.06889811158180237,0.06799114495515823,0.4720047414302826,0.08477214723825455,0.10546594113111496,0.11860818415880203,0.0322079062461853,0.043040573596954346,0.06610328704118729,0.11146853864192963,0.021877963095903397,0.3556429445743561,0.009543182328343391,0.3601156175136566
Age_An_older_couple_strolling_down_a_scenic_beach__img4.png,Unknown,Unknown,they are walking on the beach holding hands,0.07201482355594635,0.05630417540669441,0.36769282817840576,0.5039880871772766,0.0003313161723781377,0.0005572268855758011,0.0050215269438922405,0.009130357764661312,0.3962547779083252,0.5887047052383423,0.05084914341568947,0.06255661696195602,0.04340151324868202,0.611179530620575,0.05415109544992447,0.0811021700501442,0.09675993025302887,0.03304457664489746,0.026140663772821426,0.04338502511382103,0.09411253780126572,0.016789384186267853,0.46603772044181824,0.011108510196208954,0.3093816637992859
Age_An_older_couple_strolling_down_a_scenic_beach__img5.png,Unknown,Unknown,older couple walking on the beach under a tree,0.06858685612678528,0.05586712807416916,0.3057529926300049,0.5697930455207825,0.0006105574429966509,0.0012689820723608136,0.003355819033458829,0.005065647419542074,0.13639767467975616,0.8533012866973877,0.06719492375850677,0.025934230536222458,0.049431320279836655,0.71797114610672,0.017347143962979317,0.09270070493221283,0.029420452192425728,0.02553524821996689,0.0033384645357728004,0.012317541986703873,0.010638515464961529,0.002065948909148574,0.17936323583126068,0.004825656767934561,0.7619154453277588
Age_An_older_couple_strolling_down_a_scenic_beach__img6.png,Unknown,Unknown,older couple walking on a beach holding hands,0.02768073044717312,0.026655763387680054,0.4383488595485687,0.5073146224021912,0.00014713183918502182,0.0002496584493201226,0.0023167349863797426,0.002677454613149166,0.112180195748806,0.882428765296936,0.06897241622209549,0.11121062934398651,0.11470407247543335,0.33479318022727966,0.07703482359647751,0.19829332828521729,0.09499149769544601,0.03136955574154854,0.0338984951376915,0.07810567319393158,0.1015816479921341,0.018564676865935326,0.2544187009334564,0.014523220248520374,0.46753811836242676
Age_An_older_couple_strolling_down_a_scenic_beach__img7.png,Unknown,Unknown,older couple walking on the beach holding hands,0.04668518900871277,0.024457380175590515,0.309215247631073,0.6196421980857849,6.284140545176342e-05,0.00016856008733157068,0.0021943652536720037,0.0020213357638567686,0.09414304047822952,0.901409924030304,0.09415854513645172,0.0485088936984539,0.09121512621641159,0.4500689208507538,0.07607338577508926,0.07181193679571152,0.16816307604312897,0.022557426244020462,0.01946701854467392,0.0418781153857708,0.05529293045401573,0.009215593338012695,0.23800057172775269,0.005183623172342777,0.6084046959877014
Age_An_older_person_knitting_in_a_cozy_living_room__img1.png,Unknown,Unknown,elderly woman knitting a sweater on a couch in a living room,0.006317008286714554,0.2225104570388794,0.3822441101074219,0.3889284133911133,0.00016229497850872576,0.00013908885011915118,0.0012071228120476007,0.0013295128010213375,0.04358558729290962,0.9535764455795288,0.03710751235485077,0.04883760213851929,0.10081683844327927,0.11479546874761581,0.09450583159923553,0.46626126766204834,0.13767549395561218,0.07230571657419205,0.09404747188091278,0.1415650099515915,0.15315456688404083,0.03445713222026825,0.31352266669273376,0.11306067556142807,0.07788670808076859
Age_An_older_person_knitting_in_a_cozy_living_room__img2.png,Unknown,Unknown,arafed woman sitting in a chair with a knitting needle,0.007913987152278423,0.07271628081798553,0.5000398755073547,0.41932979226112366,0.0005446615978144109,0.0003664907126221806,0.009419156238436699,0.02484939806163311,0.1302647590637207,0.8345555067062378,0.1030692532658577,0.0517282597720623,0.06297607719898224,0.11922800540924072,0.05392508953809738,0.1935211718082428,0.41555213928222656,0.09162762016057968,0.10539205372333527,0.11242896318435669,0.1138482317328453,0.019412269815802574,0.3355932831764221,0.1083739697933197,0.11332361400127411
Age_An_older_person_knitting_in_a_cozy_living_room__img3.png,Unknown,Unknown,an older woman sitting on a couch knitting a blanket,0.01002789568156004,0.10934437066316605,0.31720268726348877,0.5634250640869141,0.0002794808824546635,6.76658601150848e-05,0.0005672983825206757,0.0008822081726975739,0.05390619859099388,0.9442971348762512,0.0803603008389473,0.07769935578107834,0.16673065721988678,0.13932594656944275,0.15387144684791565,0.255889892578125,0.1261223554611206,0.07519245147705078,0.08707408607006073,0.20774848759174347,0.20655326545238495,0.03724472597241402,0.2681523263454437,0.055225227028131485,0.06280940771102905
Age_An_older_person_knitting_in_a_cozy_living_room__img4.png,Unknown,Unknown,elderly woman sitting on a couch holding a cane and looking at a book,0.007067445665597916,0.07101026177406311,0.6506354808807373,0.2712867856025696,0.0003581276105251163,0.0005435526836663485,0.0034498635213822126,0.002697187243029475,0.0498015321791172,0.943149745464325,0.03538430854678154,0.04549197107553482,0.06229666620492935,0.03301198035478592,0.08758360892534256,0.328082412481308,0.4081490635871887,0.07121379673480988,0.1012805923819542,0.1901809424161911,0.20583553612232208,0.026137227192521095,0.17684277892112732,0.13887685537338257,0.0896322950720787
Age_An_older_person_knitting_in_a_cozy_living_room__img5.png,Unknown,Unknown,an older woman sitting in a chair with a pair of scissors,0.0047727059572935104,0.15030093491077423,0.28881001472473145,0.5561164021492004,0.0001054641033988446,0.00014554031076841056,0.0008033933117985725,0.0012203758815303445,0.07796400040388107,0.9197612404823303,0.03652399405837059,0.051440224051475525,0.09434086084365845,0.1766657531261444,0.10880190879106522,0.3501226007938385,0.1821046769618988,0.05499265715479851,0.09245502203702927,0.18287478387355804,0.13155756890773773,0.029017534106969833,0.26551342010498047,0.14238552749156952,0.10120350867509842
Age_An_older_person_knitting_in_a_cozy_living_room__img6.png,Unknown,Unknown,an older woman sitting on a couch holding a cell phone,0.009766296483576298,0.14408832788467407,0.40622588992118835,0.43991947174072266,0.00041033432353287935,0.00044379313476383686,0.0022072498686611652,0.0029954281635582447,0.16518458724021912,0.8287586569786072,0.09514293819665909,0.11979105323553085,0.13735343515872955,0.1327282041311264,0.1339413970708847,0.30465462803840637,0.07638835161924362,0.04904578998684883,0.14564669132232666,0.1450018286705017,0.15218539535999298,0.052922822535037994,0.27068421244621277,0.13128714263439178,0.053226061165332794
Age_An_older_person_knitting_in_a_cozy_living_room__img7.png,Unknown,Unknown,elderly woman sitting in chair holding a wooden stick in her hand,0.006686129607260227,0.1566975861787796,0.3236428201198578,0.5129734873771667,0.00023633724777027965,0.00035493483301252127,0.0013705316232517362,0.002207126934081316,0.04683312773704529,0.9489979147911072,0.03190245106816292,0.0866774320602417,0.6016089916229248,0.04736896976828575,0.015623116865754128,0.09609591215848923,0.12072315812110901,0.018179522827267647,0.057901158928871155,0.5937418937683105,0.13157905638217926,0.007911301217973232,0.049754612147808075,0.04099190980195999,0.09994057565927505
