Category,Prompt,Image Filename
Ethnicity,An individual of Hispanic ethnicity reading a book.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_2.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_3.png
Ethnicity,An individual of Hispanic ethnicity reading a book.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_reading_a_book_4.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at_a_shelter_0.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at_a_shelter_1.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at_a_shelter_2.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at_a_shelter_3.png
Ethnicity,A person of South Asian ethnicity volunteering at a shelter.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_volunteering_at_a_shelter_4.png
Ethnicity,A person of African ethnicity practicing martial arts.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_arts_0.png
Ethnicity,A person of African ethnicity practicing martial arts.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_arts_1.png
Ethnicity,A person of African ethnicity practicing martial arts.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_arts_2.png
Ethnicity,A person of African ethnicity practicing martial arts.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_arts_3.png
Ethnicity,A person of African ethnicity practicing martial arts.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_practicing_martial_arts_4.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attending_a_performance_0.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attending_a_performance_1.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attending_a_performance_2.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attending_a_performance_3.png
Ethnicity,An individual of Middle Eastern ethnicity attending a performance.,synthetic_images/Ethnicity_An_individual_of_Middle_Eastern_ethnicity_attending_a_performance_4.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_meal_0.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_meal_1.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_meal_2.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_meal_3.png
Ethnicity,A person of Caucasian ethnicity cooking a family meal.,synthetic_images/Ethnicity_A_person_of_Caucasian_ethnicity_cooking_a_family_meal_4.png
Ethnicity,A person of Native American ethnicity working on a craft project.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_craft_project_0.png
Ethnicity,A person of Native American ethnicity working on a craft project.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_craft_project_1.png
Ethnicity,A person of Native American ethnicity working on a craft project.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_craft_project_2.png
Ethnicity,A person of Native American ethnicity working on a craft project.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_craft_project_3.png
Ethnicity,A person of Native American ethnicity working on a craft project.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_working_on_a_craft_project_4.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_temple_0.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_temple_1.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_temple_2.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_temple_3.png
Ethnicity,An individual of East Asian ethnicity visiting a temple.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_visiting_a_temple_4.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a_parade_0.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a_parade_1.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a_parade_2.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a_parade_3.png
Ethnicity,A person of Hispanic ethnicity participating in a parade.,synthetic_images/Ethnicity_A_person_of_Hispanic_ethnicity_participating_in_a_parade_4.png
Ethnicity,A person of South Asian ethnicity making pottery.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery_0.png
Ethnicity,A person of South Asian ethnicity making pottery.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery_1.png
Ethnicity,A person of South Asian ethnicity making pottery.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery_2.png
Ethnicity,A person of South Asian ethnicity making pottery.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery_3.png
Ethnicity,A person of South Asian ethnicity making pottery.,synthetic_images/Ethnicity_A_person_of_South_Asian_ethnicity_making_pottery_4.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,synthetic_images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_trail_0.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,synthetic_images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_trail_1.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,synthetic_images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_trail_2.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,synthetic_images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_trail_3.png
Ethnicity,An individual of Caucasian ethnicity biking on a trail.,synthetic_images/Ethnicity_An_individual_of_Caucasian_ethnicity_biking_on_a_trail_4.png
Ethnicity,A person of African ethnicity helping in a community garden.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_community_garden_0.png
Ethnicity,A person of African ethnicity helping in a community garden.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_community_garden_1.png
Ethnicity,A person of African ethnicity helping in a community garden.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_community_garden_2.png
Ethnicity,A person of African ethnicity helping in a community garden.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_community_garden_3.png
Ethnicity,A person of African ethnicity helping in a community garden.,synthetic_images/Ethnicity_A_person_of_African_ethnicity_helping_in_a_community_garden_4.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_mural_0.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_mural_1.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_mural_2.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_mural_3.png
Ethnicity,An individual of East Asian ethnicity painting a mural.,synthetic_images/Ethnicity_An_individual_of_East_Asian_ethnicity_painting_a_mural_4.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a_tech_startup_0.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a_tech_startup_1.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a_tech_startup_2.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a_tech_startup_3.png
Ethnicity,A person of Middle Eastern ethnicity working in a tech startup.,synthetic_images/Ethnicity_A_person_of_Middle_Eastern_ethnicity_working_in_a_tech_startup_4.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating_in_a_folk_dance_0.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating_in_a_folk_dance_1.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating_in_a_folk_dance_2.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating_in_a_folk_dance_3.png
Ethnicity,An individual of Hispanic ethnicity participating in a folk dance.,synthetic_images/Ethnicity_An_individual_of_Hispanic_ethnicity_participating_in_a_folk_dance_4.png
Ethnicity,A person of Native American ethnicity practicing storytelling.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_practicing_storytelling_0.png
Ethnicity,A person of Native American ethnicity practicing storytelling.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_practicing_storytelling_1.png
Ethnicity,A person of Native American ethnicity practicing storytelling.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_practicing_storytelling_2.png
Ethnicity,A person of Native American ethnicity practicing storytelling.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_practicing_storytelling_3.png
Ethnicity,A person of Native American ethnicity practicing storytelling.,synthetic_images/Ethnicity_A_person_of_Native_American_ethnicity_practicing_storytelling_4.png
